Company,Index Weight
fubon financial holding ltd,0.0002358732219383222
epiroc class a,0.0002342221724663731
ventas reit inc,0.00023421455300935085
siemens healthineers ag,0.0002337172954746422
kubota corp,0.00023361589805357547
china petroleum and chemical corp,0.00023341038407299823
essex property trust reit inc,0.0002331204741376459
aercap holdings nv,0.00023281519716398348
sun communities reit inc,0.00023267709934973832
power grid corporation of india lt,0.00023247561448363533
coloplast b,0.00023237321037191056
kuaishou technology,0.000231978582930273
powszechna kasa oszczednosci bank,0.0002317931941735204
asahi group holdings ltd,0.00023135574643663395
las vegas sands corp,0.00023093003715251247
straumann holding ag,0.00023011750220266282
otsuka holdings ltd,0.00023002457499192203
everest group ltd,0.00022946241326271527
kyocera corp,0.00022882574221150682
masco corp,0.00022872520812098612
verisign inc,0.00022843702300615385
wr berkley corp,0.00022837911288319657
equitable holdings inc,0.00022806790998330703
kone,0.00022712558862907176
atmos energy corp,0.00022647979744109525
trimble inc,0.00022622603071685977
first abu dhabi bank,0.0002256269091760694
fidelity national financial inc,0.00022537799665385718
zscaler inc,0.00022501981345912086
aristocrat leisure ltd,0.00022495097862075325
secom ltd,0.00022483810727802687
daiwa house industry ltd,0.00022460400358952318
enphase energy inc,0.00022447733133079434
snap on inc,0.00022443767569467962
live nation entertainment inc,0.000224349528858572
commerzbank ag,0.00022405411244291225
okta inc class a,0.00022270450040907263
watsco inc,0.00022248725411097057
titan company ltd,0.0002222566110046853
roblox corp class a,0.00022141629435803967
akamai technologies inc,0.00022132069821557054
conagra brands inc,0.0002209182748265018
eqt corp,0.00022051879655722307
owens corning,0.0002205108526482498
jabil inc,0.00022016393620856334
packaging corp of america,0.00021975072471543206
anta sports products ltd,0.00021969893735765736
cochlear ltd,0.00021935766564569017
symrise ag,0.00021894492308941594
zijin mining group ltd h,0.0002182630649718087
mid america apartment communities,0.00021771657980377865
transunion,0.00021749654340295484
cf industries holdings inc,0.00021723143875488352
teva pharmaceutical industries adr,0.0002170857317090164
zebra technologies corp class a,0.00021710553186736603
zoom video communications inc clas,0.00021642436120341988
inpex corp,0.00021620101432925386
central japan railway,0.00021612271445136657
ericsson b,0.0002157540151482153
japan post bank ltd,0.00021562928684033464
coca cola europacific partners plc,0.0002154556917535086
james hardie industries cdi plc,0.00021510898196916192
kellanova,0.00021485745573238287
cathay financial holding ltd,0.00021447446438725348
tourmaline oil corp,0.0002142805410001531
brown forman corp class b,0.00021403720101433412
carnival corp,0.00021384765215572967
terna rete elettrica nazionale,0.00021330660403753908
check point software technologies,0.000212997713407416
imperial oil ltd,0.00021257596329603084
pentair,0.00021235854347288592
snap inc class a,0.00021225047244432326
tata steel ltd,0.0002117515953084635
biomarin pharmaceutical inc,0.00021153411055402677
alinma bank,0.00021133889314252038
bunge global sa,0.0002113057256251404
weg sa,0.00021110908657623242
quest diagnostics inc,0.0002106804210266346
kuehne und nagel international ag,0.0002105926434297313
asian paints ltd,0.0002100413968040586
hana financial group inc,0.0002095753485203214
china merchants bank ltd h,0.00020915851764450528
avantor inc,0.0002090712295375136
li auto class a inc,0.0002089826450542738
beiersdorf ag,0.0002084884828504854
lg chem ltd,0.00020844280394233285
sonova holding ag,0.000208019628921418
best buy co inc,0.00020792883186606458
prysmian,0.00020746391778372694
essity class b,0.00020717630692737465
pandora,0.00020712730292355748
vat group ag,0.00020699688612324432
swisscom ag,0.00020678133059507937
aviva plc,0.00020614780549052254
nice ltd,0.00020608681435220545
graco inc,0.00020603303171207318
next plc,0.00020528798338156356
toyota industries corp,0.0002050753285949514
coles group ltd,0.00020470978934950413
bank mandiri (persero),0.0002031787823957552
erste group bank ag,0.00020305884806229004
liberty media formula one corp ser,0.0002027934327665581
epam systems inc,0.0002027066897756556
sun hung kai properties ltd,0.00020177125103609805
zomato ltd,0.0002010307856277421
ase technology holding ltd,0.00020080520112923173
chunghwa telecom ltd,0.00020065112622929548
interpublic group of companies inc,0.0002004407818718777
jb hunt transport services inc,0.00020032693114031204
sekisui house ltd,0.00020038579795171994
rpm international inc,0.00020010568190476045
rogers communications non-voting i,0.0001997852234838031
singapore telecommunications ltd,0.0001996277511946222
heidelberg materials ag,0.00019872485550724925
yum china holdings inc,0.00019860603952581325
eneos holdings inc,0.00019807893854684923
magna international inc,0.00019784215447416886
jio financial services ltd,0.00019747450174073677
nitto denko corp,0.00019754691792330016
sumitomo mitsui trust holdings inc,0.00019729955107259498
toyota tsusho corp,0.00019733759958254695
pool corp,0.00019715982629491053
aeon ltd,0.00019665678057011662
stanley black & decker inc,0.00019672643098641093
alfa laval,0.0001963773827552731
smurfit kappa group plc,0.00019642139420740121
chocoladefabriken lindt & spruengl,0.0001960219056104682
ck hutchison holdings ltd,0.0001960357002889765
amcor plc,0.00019564782897381515
segro reit plc,0.00019538949077987434
new oriental education & technolog,0.00019484464627731997
brambles ltd,0.00019468048330422474
shinhan financial group ltd,0.0001946283226170856
emaar properties,0.0001934804735802367
shimano inc,0.00019344503489919946
viatris inc,0.00019317218277209433
rollins inc,0.00019263106522343583
rentokil initial plc,0.00019247613793413183
trent ltd,0.0001925651412497673
antofagasta plc,0.0001923065879134045
keycorp,0.00019219292042101194
mtu aero engines holding ag,0.00019186911911219345
ss and c technologies holdings inc,0.00019186070974299918
albemarle corp,0.0001915558299238838
revvity inc,0.00019158146837678006
host hotels & resorts reit inc,0.00019141158265616136
ovintiv inc,0.0001912378578090057
clp holdings ltd,0.00019074977511695664
moncler,0.00019003826528134934
logitech international sa,0.00018936795501504577
brookfield asset management voting,0.0001890432500876041
manhattan associates inc,0.00018908342517405332
sgs sa,0.00018908962033506988
nordson corp,0.00018900145867213188
applovin corp class a,0.00018880096065941037
healthpeak properties inc,0.00018877093336245788
resona holdings inc,0.00018861380137459848
public bank,0.0001879066047150853
intercontinental hotels group plc,0.00018762816011205638
sandoz group ag,0.0001876732397094982
loews corp,0.00018723671553076546
riyad bank,0.00018725345410201577
b3 brasil bolsa balcao sa,0.00018701639169393968
subaru corp,0.00018655015219521713
uni-president enterprises corp,0.00018628647030934144
w. p. carey reit inc,0.00018625349237088275
alliant energy corp,0.00018614831216523463
wpp plc,0.00018614768790454724
edenred,0.00018578607991649352
henkel & kgaa pref ag,0.00018583446415879943
japan exchange group inc,0.0001849137407927918
novatek microelectronics corp,0.00018452229518896087
rb global inc,0.0001841813245127781
carlsberg as cl b,0.00018394294415285926
svenska handelsbanken-a shs,0.00018365350202956995
walgreen boots alliance inc,0.00018359727173537148
mgm resorts international,0.0001831905285236984
malayan banking,0.00018281741358594213
huntington ingalls industries inc,0.0001820349905993593
cnh industrial n.v. nv,0.00018102260510913416
lg energy solution ltd,0.0001806391096517707
westrock,0.00018063159480059335
dynatrace inc,0.00018051918902034196
allegion plc,0.00018038273647300265
mega financial holding ltd,0.00017985974600269914
cemex cpo,0.00017972587250581965
neurocrine biosciences inc,0.00017959118874822164
nippon yusen,0.0001793841501604619
nitori holdings ltd,0.00017921933726092453
dicks sporting inc,0.00017901952036211601
northern star resources ltd,0.00017903421252400732
suncorp group ltd,0.0001788170509944736
jack henry and associates inc,0.00017817543862083153
otp bank,0.00017812350790294483
julius baer gruppe ag,0.00017771075276942823
evergy inc,0.00017732580827059042
brenntag,0.00017719007620495516
aena sme sa,0.0001754343326428875
unicharm corp,0.00017529276064664155
lkq corp,0.00017383440188978845
gen digital inc,0.00017360410941247894
kingspan group plc,0.00017353560454777853
qorvo inc,0.00017346356056978553
akzo nobel nv,0.0001733896488201765
lamb weston holdings inc,0.0001728578968178929
apa corp,0.0001727057904097655
burlington stores inc,0.00017270129511929227
molson coors brewing class b,0.00017265725023010524
kakao corp,0.00017200045006942005
standard bank group,0.00017198928628415106
aegon ltd,0.00017173065104233198
kirin holdings ltd,0.00017131404430729006
nisource inc,0.0001713618481558758
edp energias de portugal sa,0.00017078213912851022
eiffage sa,0.00017077173284089431
shionogi ltd,0.0001707719149552734
agricultural bank of china ltd h,0.00017029350099271768
e.sun financial holding ltd,0.0001702268736137636
oil and natural gas ltd,0.00017000480951606328
ultratech cement ltd,0.0001696902148508993
dr ing hc f porsche prf ag,0.00016920027185177638
china resources land ltd,0.00016894907906530064
aecom,0.00016841931764169049
bank hapoalim bm,0.00016797058832292375
aes corp,0.00016711641666790816
nn group nv,0.00016705875808979787
metro inc,0.00016675564133419963
associated british foods plc,0.0001665941683571573
sage group plc,0.00016658336655105837
bts group holdings non-voting dr p,0.00016621498137220388
heineken holding nv,0.00016602882029096778
jm smucker,0.00016604230595787945
arcelormittal sa,0.0001657569617660083
fox corp class a,0.0001654932387740235
mediobanca banca di credito finanz,0.00016498363273916882
bentley systems inc class b,0.00016484853853400338
hyundai mobis ltd,0.00016489691878840315
charles river laboratories interna,0.00016455137786956304
xero ltd,0.00016423721175092495
a o smith corp,0.000164170303275717
fresenius se and co kgaa,0.00016379195794346104
credicorp ltd,0.000163503925902871
texas pacific land corp,0.00016332410508108154
ally financial inc,0.00016313307660705586
bandai namco holdings inc,0.0001631031148549192
chocoladefabriken lindt & spruengl,0.00016295020994528352
oersted,0.00016241960686897593
cyber ark software ltd,0.00016228978815232544
f5 inc,0.00016193573714409824
udr reit inc,0.0001612314558484603
sumitomo electric industries ltd,0.0001610113767054633
docusign inc,0.00016067523477005703
smith and nephew plc,0.00016072436229670964
bureau veritas sa,0.0001605832096441294
informa plc,0.00016054486572236322
carmax inc,0.00016031165726765448
intertek group plc,0.00015999079473887783
hlb inc,0.00015916006317795122
tvs motor company ltd,0.00015916515757462716
universal health services inc clas,0.00015915147680707804
eisai ltd,0.0001587245764683314
emirates nbd,0.0001587404614231659
insulet corp,0.00015870861022156463
juniper networks inc,0.00015855708032150529
origin energy ltd,0.0001582352998585451
hindalco industries ltd,0.00015801558433078223
tradeweb markets inc class a,0.00015711210651137106
computershare ltd,0.0001570010955779725
sumitomo realty & development ltd,0.00015663511868539308
unibail rodamco we stapled units,0.0001566772686033993
celsius holdings inc,0.00015638266367550617
renault sa,0.00015637414622383087
eastman chemical,0.00015601062496112988
samsung biologics ltd,0.00015518780775776976
capitaland integrated commercial t,0.0001551246938263535
south32 ltd,0.0001549356884477742
capitec ltd,0.00015433662662332144
exor nv,0.0001543608264646516
saudi awwal bank,0.00015431467524525995
itausa investimentos itau pref sa,0.00015418798713716063
yaskawa electric corp,0.00015418288977511862
arc resources ltd,0.00015405575716886897
link real estate investment trust,0.00015411132444811295
heico corp class a,0.00015386363263418672
international paper,0.0001535784364038577
american homes rent reit class a,0.00015349683177885237
scentre group,0.00015346530216609
bid corporation ltd,0.0001531901679341493
galp energia sgps sa,0.0001530585651919111
boc hong kong holdings ltd,0.00015290492108808884
open text corp,0.00015285347116852354
bunzl,0.0001526023102852967
koninklijke kpn nv,0.00015263182252883684
samsung c&t corp,0.00015225918798038597
shiseido ltd,0.0001521274076229448
ambev sa,0.00015200640575768992
kimco realty reit corp,0.000151942154250492
mitsui osk lines ltd,0.000151942548644181
bank leumi le israel,0.00015179335473681672
equity lifestyle properties reit i,0.0001518551170748233
hennes & mauritz,0.00015178266162672283
anglogold ashanti plc,0.00015164934418711084
bco btg pactual unt sa,0.00015165772625448637
covestro ag,0.0001516727745670696
snam,0.00015162116083659174
bharat electronics ltd,0.0001511590107822051
nongfu spring ltd h,0.00015049878807779057
hormel foods corp,0.00015019406031037744
cp all non-voting dr pcl,0.00014984923067038112
hydro one ltd,0.00014985061641662774
henry schein inc,0.00014977214464976165
daiwa securities group inc,0.00014969189499254806
tfi international inc,0.00014967981388661948
twilio inc class a,0.00014957724984963425
carrefour sa,0.00014897620470654226
galaxy entertainment group ltd,0.00014880673832958925
kansai electric power inc,0.00014856280537280776
fisher and paykel healthcare corpo,0.0001483552227937529
emera inc,0.0001483163360054856
heico corp,0.00014830024286150125
siemens energy n ag,0.00014813197674203368
acs actividades de construccion y,0.00014787136840697563
airports of thailand non-voting dr,0.0001479033367916642
ntt data group corp,0.00014724923695468625
melrose industries plc,0.00014706515418605803
teleflex inc,0.00014683291765564636
gaming and leisure properties reit,0.00014645910227797059
united therapeutics corp,0.00014640209863674857
wartsila,0.0001461927063663513
chesapeake energy corp,0.0001459900867875787
exact sciences corp,0.00014598261406505053
sei investments,0.000145955852249679
severn trent plc,0.0001451574698673476
neste,0.00014501653348198334
tech mahindra ltd,0.0001450045746718422
royalty pharma plc class a,0.000144838942308726
wynn resorts ltd,0.00014482908798821748
american financial group inc,0.00014456519259598388
china shenhua energy ltd h,0.00014458224815464297
lattice semiconductor corp,0.0001445642968509189
be semiconductor industries nv,0.00014418860061311473
erie indemnity class a,0.0001436844014631687
tokyo electric power holdings inc,0.00014364406297482293
nomura research institute ltd,0.00014355884520462695
regency centers reit corp,0.00014309609420346556
crown holdings inc,0.00014300425456629907
kinross gold corp,0.0001425206972274001
southern copper corp,0.00014134319943791724
svenska cellulosa b,0.000141260486788537
pearson plc,0.00014113523954159188
bath and body works inc,0.00014068733827574017
bouygues sa,0.0001406959889643812
capitaland ascendas reit,0.00014052987048573544
hang seng bank ltd,0.00014047930383624677
china life insurance ltd h,0.00013979328111761146
assurant inc,0.00013933079250022138
news corp class a,0.00013926190919345645
asustek computer inc,0.0001392070117801851
realtek semiconductor corp,0.00013911958143787546
mosaic,0.00013902537492730505
hkd cash,0.00013858525876996026
norsk hydro,0.00013862896969757396
campbell soup,0.00013825313684842196
jsw steel ltd,0.00013791083400709007
picc property and casualty ltd h,0.000137797220607065
catalent inc,0.00013769296355055458
dr reddys laboratories ltd,0.0001376258660076954
camden property trust reit,0.0001375015753469469
contemporary amperex technology lt,0.0001374251852670708
incyte corp,0.00013743164843582885
wisetech global ltd,0.00013716283278548616
taiwan cooperative financial holdi,0.00013710058903563415
boliden,0.0001367868969665533
bank pekao sa,0.00013662710443179378
bio techne corp,0.00013655917270077934
ke holdings adr representing inc,0.00013644124275027803
obic ltd,0.00013637308728750534
paycom software inc,0.0001363354269337482
sumitomo metal mining ltd,0.00013620024110899616
keppel ltd,0.00013600052278304643
tenaris sa,0.0001356849014876938
acwa power co,0.0001356055670038057
wistron corp,0.00013554891562762348
yuanta financial holding ltd,0.0001355018949424456
aker bp,0.0001352217077267001
centrais eletr bras-eletrobras,0.00013491380384770448
chailease holding ltd,0.00013403758305980063
pan pacific international holdings,0.00013391868732024243
repligen corp,0.000133921580597253
berkeley group holdings (the) plc,0.00013309322950951272
byd ltd a,0.00013247347454250355
swiss prime site ag,0.00013247502645150476
tokyo gas ltd,0.0001323280474680962
haier smart home class h ltd h,0.00013208462670161498
ptt non-voting dr pcl,0.000132059823152652
qiagen nv,0.0001320997718487389
insurance australia group ltd,0.000131551425760111
boston properties reit inc,0.00013125975674914766
samsung fire & marine insurance lt,0.00013072938527815652
ccl industries inc class b,0.000130595401960478
t&d holdings inc,0.00013055721694143224
lear corp,0.00013041971383646766
auto trader group plc,0.0001301690480671226
schindler holding par ag,0.000130119167132977
orlen sa,0.0001291693787824377
tencent music entertainment group,0.00012911780534003697
annaly capital management reit inc,0.00012886546822901533
lenovo group ltd,0.00012892406468083972
telstra group ltd,0.00012894229820561168
carlyle group inc,0.00012880434947770269
bt group plc,0.0001286947367655391
fortune brands innovations inc,0.00012826962740565234
groupe bruxelles lambert nv,0.00012829401273574365
cleveland cliffs inc,0.00012822957400146652
toro,0.0001282072100285035
banco do brasil sa,0.0001279377233873941
qatar islamic bank,0.00012789155120593188
first financial holding ltd,0.00012775340451427335
accor sa,0.00012762461181428742
nestle india ltd,0.0001275487725767247
west japan railway,0.0001273871539899823
formosa plastics corp,0.00012716017914379523
kajima corp,0.00012708665442558696
solventum corp,0.00012680271704428698
eqt,0.0001264095749442948
cash collateral usd sgaft,0.00012502815434877306
brl cash,0.0001243296556192502
accton technology corp,0.00012423539501631227
screen holdings ltd,0.00012383333483346163
unimicron technology corp,0.00012381922490586257
asx ltd,0.0001237090532733194
tata consumer products ltd,0.00012338162409473384
cimb group holdings,0.00012326084872209527
stora enso class r,0.0001233346915525064
bajaj finserv ltd,0.00012315934424108753
dayforce inc,0.00012301814444941198
cipla ltd,0.0001227204539047289
essential utilities inc,0.00012252127159426206
h world group adr ltd,0.00012250278478632504
varun beverages ltd,0.00012245759199370205
fuji electric ltd,0.00012217477971319544
power assets holdings ltd,0.00012196191540813145
kikkoman corp,0.00012164303445967604
agc inc,0.00012152641683704729
inr cash,0.0001215933418774037
sartorius pref ag,0.00012154264260447332
avenue supermarts ltd,0.00012142859268211009
apollo hospitals enterprise ltd,0.0001213517068748282
banque saudi fransi,0.00012113213654774939
hf sinclair corp,0.00012117520092330308
vail resorts inc,0.00012094805265432717
osaka gas ltd,0.00012084650267028818
shenzhou international group ltd,0.00012083743253572749
auckland international airport ltd,0.00012077833013109701
ch robinson worldwide inc,0.00012073479221725612
twd cash,0.0001205902120105004
nan ya plastics corp,0.00012044256438816722
halma plc,0.00012018990282519455
ageas sa,0.00012014296067109083
chubu electric power inc,0.00012015263962598446
ecopro bm ltd,0.00011956925845286857
great west lifeco inc,0.00011965609459716766
recordati industria chimica e farm,0.00011927321481115536
ivanhoe mines ltd class a,0.00011905440648090577
bank of ireland group plc,0.00011896758956035922
suzano sa,0.00011855921989651682
eicher motors ltd,0.00011830994662218255
hasbro inc,0.00011825953355820613
china resources beer hldgs-500 ltd,0.00011811816525193386
porsche automobil holding pref,0.00011798788271112645
isuzu motors ltd,0.00011787018160508352
mizrahi tefahot bank ltd,0.00011775268296196623
shriram finance ltd,0.00011757642569217604
asahi kasei corp,0.00011739869913461891
etsy inc,0.00011741894031448279
marketaxess holdings inc,0.00011725886330908735
bim birlesik magazalar a,0.0001170541312648699
china steel corp,0.00011669256029276521
imcd nv,0.00011669658889596946
yamaha motor ltd,0.00011664298162145205
mtn group ltd,0.00011652497027676449
schindler holding ag,0.00011645863646905254
ecopro ltd,0.00011633489501455334
match group inc,0.0001162751763250477
hong kong and china gas ltd,0.00011572322169265928
first quantum minerals ltd,0.00011557642196051772
pzu sa,0.00011553833704814076
telenor,0.00011550173573909112
grasim industries ltd,0.00011538150323295367
robert half,0.00011511867158911167
roche holding ag,0.0001151040630709947
finecobank banca fineco,0.00011491030073394886
ck asset holdings ltd,0.00011484895620579791
largan precision ltd,0.00011462152561352013
adani ports and special economic z,0.00011448893601790044
bajaj auto ltd,0.00011455523219613931
innovent biologics inc,0.00011440962822230707
telekomunikasi indonesia,0.00011442807279934089
alchip technologies ltd,0.000114201858313919
the swatch group ag,0.00011397617483353388
equatorial energia sa,0.00011382319834609626
jumbo sa,0.00011377451705591208
yageo corp,0.00011383931879189932
borgwarner inc,0.00011333719396665509
beigene ltd,0.00011305438444700656
dkk cash,0.00011290457773140322
tata power ltd,0.00011271508920266043
dlf ltd,0.0001124768095629344
dropbox inc class a,0.00011244868306564087
sbi life insurance company ltd,0.00011240723655292023
lundin mining corp,0.00011228555459629242
henkel ag,0.00011217848913359377
stantec inc,0.00011214710799364355
mineral resources ltd,0.0001120445900732136
delta air lines inc,0.00011183678151281245
obayashi corp,0.00011183578392276065
coal india ltd,0.0001116978688364186
knight-swift transportation holdin,0.00011169570401692429
coca cola hbc ag,0.00011158607535313625
george weston ltd,0.00011148687230297064
sabic agri-nutrients,0.0001113956187857485
fresenius medical care ag,0.00011128279243478337
trend micro inc,0.00011116531373119662
cspc pharmaceutical group ltd,0.00011107650275534052
localiza rent a car sa,0.00011107689714902951
vivendi,0.00011105948993885458
nissan motor ltd,0.00011092310457239513
sysmex corp,0.00011097634823167841
hindustan aeronautics ltd,0.00011080898460603998
sonic healthcare ltd,0.00011078315729000048
max healthcare institute ltd,0.00011061844275881384
minebea mitsumi inc,0.00011061726816708312
tryg,0.00011061220730972014
redeia corporacion sa,0.00011040610884526261
tenaga nasional,0.00011044268459081154
spark new zealand ltd,0.00010998407825114765
geely automobile holdings ltd,0.00010989962820400504
kt&g corp,0.00010980178185994922
lifco class b,0.00010981753132822997
sodexo sa,0.00010981595835490415
telus corp,0.00010943445235142011
centrica plc,0.0001093501855434506
fmc corp,0.00010931780855176665
gea group ag,0.00010920633256716312
globe life inc,0.00010878367086134257
hotai motor ltd,0.00010862028859755906
jfe holdings inc,0.00010863585247482464
davita inc,0.00010836074728302073
abn amro bank nv,0.00010824532869082939
skf b,0.00010828282349535592
sm prime holdings inc,0.00010791862398185401
lg electronics inc,0.00010757254520695892
caesars entertainment inc,0.00010727754312451872
robinhood markets inc class a,0.00010728483025603173
eurofins scientific,0.00010677216467915783
midea group ltd a,0.00010656533898423206
daito trust construction ltd,0.00010649409176942924
medibank private ltd,0.00010617388254147683
franklin resources inc,0.00010594130397142562
stockland stapled units ltd,0.0001055223617549587
e ink holdings inc,0.00010541945394001588
ampol ltd,0.0001051171476496442
astra international,0.00010512695299048536
toast inc class a,0.00010510060775792143
bangkok dusit medical services non,0.0001050694952392367
akbank a,0.00010469018473144782
rakuten group inc,0.00010392674305315978
china merchants bank ltd a,0.00010321795573037833
jazz pharmaceuticals plc,0.0001030374184147909
sainsbury(j) plc,0.00010299068046193086
sinopac financial holdings ltd,0.000103016674042979
bmw pref ag,0.00010283667509471657
nibe industrier class b,0.00010282805508227643
paylocity holding corp,0.00010260895021541857
wipro ltd,0.0001026274261844313
dr sulaiman al habib medical grp,0.00010248324313222262
leonardo finmeccanica spa,0.00010238421994684802
asr nederland nv,0.00010217539165840345
kingfisher plc,0.00010215113379815207
pilbara minerals ltd,0.00010219086111432281
apa group units,0.0001021132104880012
omv ag,0.00010206571345255103
wiwynn corporation corp,0.00010163808017756278
gfl environmental subordinate voti,0.00010154973415065764
tmx group ltd,0.00010157118640648045
davide campari milano nv,0.00010146411518688145
ptt exploration and production non,0.00010090030536855837
getlink,0.00010054823872196127
grupo aeroportuario del pacifico,0.00010052574218690895
li ning ltd,0.00010054486744838895
continental ag,0.00010039446376369158
land securities group reit plc,0.00010040739055112531
wuliangye yibin ltd a,0.00010040762785198971
canadian utilities ltd class a,0.00010033102947048443
pan american silver corp,0.00010028741189054993
divis laboratories ltd,0.00010013921511309445
wix.com ltd,0.00010017058255100828
mitsubishi chemical group corp,0.00010003077410909868
mowi,0.00010000037012885048
industrivarden series,9.985137776412584e-05
saab b,9.959309134138668e-05
spirax-sarco engineering plc,9.96449982238653e-05
bank negara indonesia,9.943314692875673e-05
shimadzu corp,9.947325609205029e-05
turkiye petrol rafinerileri a,9.942891179291755e-05
interglobe aviation ltd,9.937173914627963e-05
albertsons company inc class a,9.86816696743546e-05
evergreen marine corp (taiwan) ltd,9.87511214724738e-05
lite on technology corp,9.872489230842849e-05
cgn power ltd h,9.835638362718935e-05
metso corporation,9.835887110918965e-05
baloise holding ag,9.834270280851322e-05
china development financial holdin,9.833224130373579e-05
treasury wine estates ltd,9.817206925324471e-05
china mengniu dairy ltd,9.808334080659429e-05
kghm polska miedz sa,9.808410509391319e-05
ly corp,9.765603816992425e-05
china overseas land investment ltd,9.762594377389508e-05
elbit systems ltd,9.748389198141698e-05
raia drogasil,9.753045117382924e-05
seek ltd,9.74198715375893e-05
bluescope steel ltd,9.721238512842411e-05
aud cash,9.710588981359455e-05
daifuku ltd,9.706683459253376e-05
nedbank group ltd,9.694221219934922e-05
ramsay health care ltd,9.689695906663915e-05
cez,9.672857055935557e-05
airtac international group,9.646746885895917e-05
taiwan mobile ltd,9.628208118609902e-05
uipath inc class a,9.630085475516161e-05
konami group corp,9.614308367978442e-05
wuxi biologics cayman inc,9.593505720587778e-05
enn energy holdings ltd,9.583255745598415e-05
cad cash,9.570482784996423e-05
makita corp,9.577025393866748e-05
adani green energy ltd,9.551618614797144e-05
anhui conch cement ltd h,9.555733389494653e-05
posco future m ltd,9.54200186101344e-05
sbi holdings inc,9.5335074011507e-05
idemitsu kosan ltd,9.521650953401641e-05
hdfc life insurance company ltd,9.493847867113381e-05
mirvac group stapled units,9.494805695696163e-05
nio american depositary shares rep,9.496332325462812e-05
advanced info service non-voting d,9.488484916659618e-05
gpt group stapled units,9.467319078388938e-05
ping an insurance (group) of china,9.449424971463883e-05
abu dhabi commercial bank,9.426906018243987e-05
britannia industries ltd,9.410136367912056e-05
petro rio sa,9.397552514840395e-05
scout24 n,9.401872217807553e-05
beijer ref class b,9.391465857591312e-05
darling ingredients inc,9.391811917858233e-05
hero motocorp ltd,9.392896482097226e-05
companhia de saneamento basico de,9.379574751870528e-05
ia financial inc,9.37750214196837e-05
roku inc class a,9.378923831519515e-05
the lottery corporation ltd,9.378212133434289e-05
toray industries inc,9.378360607268964e-05
smiths group plc,9.363326441527042e-05
car group ltd,9.336100351058434e-05
cholamandalam investment and finan,9.331190051466703e-05
grupo financiero inbursa sries o,9.335439642954268e-05
ltimindtree ltd,9.321428408873662e-05
zillow group inc class c,9.320982757298126e-05
formosa chemicals & fibre corp,9.311919155745691e-05
sociedad quimica y minera de chile,9.300916847952908e-05
bio rad laboratories inc class a,9.277541591082038e-05
capitaland investment ltd,9.255212996981466e-05
dai nippon printing ltd,9.262515734500386e-05
sartorius stedim biotech sa,9.26215368170742e-05
taylor wimpey plc,9.260580899596585e-05
taiwan cement corp,9.248517759696329e-05
genting singapore ltd,9.224646715089788e-05
taisei corp,9.220261283249598e-05
burberry group plc,9.213016478758531e-05
gildan activewear inc,9.204330578951658e-05
power finance corporation ltd,9.204798993290767e-05
omron corp,9.177134763848214e-05
bharat petroleum ltd,9.165395149477731e-05
nippon paint holdings ltd,9.166419902282839e-05
kongsberg gruppen,9.144915799590416e-05
almarai,9.124199994479292e-05
nippon building fund reit inc,9.118109524178444e-05
united utilities group plc,9.106073359906679e-05
shenzhen mindray bio-medical elect,9.093279855452976e-05
zto express cayman adr representin,9.095067865879167e-05
hankyu hanshin holdings inc,9.065680387560587e-05
jardine matheson holdings ltd,9.053631816810657e-05
canadian tire ltd class a,9.03657836356144e-05
croda international plc,9.032746765986719e-05
bank aljazira,9.00582502330965e-05
eurobank holdings sa,9.007754394782078e-05
petronas gas,8.997662795905026e-05
gail india ltd,8.985067845206435e-05
sanlam limited ltd,8.981316431130587e-05
aisin corp,8.97439071434557e-05
mazda motor corp,8.973681519438333e-05
dcc plc,8.951531333009231e-05
jeronimo martins sa,8.955649010697881e-05
indutrade,8.945557469083071e-05
sands china ltd,8.927183053633294e-05
ono pharmaceutical ltd,8.912952037866585e-05
woori financial group inc,8.908148271607722e-05
toromont industries ltd,8.906062059878104e-05
bank of the philippine islands,8.885561141553967e-05
havells india ltd,8.884130516025512e-05
banco bpm,8.861410732876402e-05
hua nan financial holdings ltd,8.857817694912867e-05
info edge india ltd,8.85261249477692e-05
ihh healthcare,8.837530924079276e-05
ooredoo,8.841698624426121e-05
siemens ltd,8.806520015197172e-05
hanwha aerospace ltd,8.791866965461965e-05
turk hava yollari ao a,8.748131696282883e-05
china resources power ltd,8.737710710676614e-05
element fleet management corp,8.741417222974731e-05
cae inc,8.722151221130296e-05
tingyi (cayman islands) holdings c,8.719914941426098e-05
rec,8.705907861925627e-05
syensqo sa,8.711322713443616e-05
admiral group plc,8.697014131880505e-05
tokyu corp,8.696000760968455e-05
whitbread plc,8.696280295803662e-05
adani enterprises ltd,8.67491300078673e-05
saputo inc,8.67458958978144e-05
bollore,8.664864652285262e-05
orica ltd,8.659746351691095e-05
singapore airlines ltd,8.653555494545489e-05
capcom ltd,8.644054664079734e-05
mobile tel,8.637811508101833e-05
samsara inc class a,8.603825930067939e-05
sar cash(committed),8.60452454066334e-05
rivian automotive inc class a,8.59667366033675e-05
wise plc class a,8.6006255055512e-05
grupo aeroportuario del sureste b,8.583716372579064e-05
hyatt hotels corp class a,8.58557238907493e-05
sk square ltd,8.566710267023327e-05
absa group ltd,8.556102564585316e-05
nemetschek,8.547110781131782e-05
teleperformance,8.533551173328098e-05
china petroleum & chemical corp a,8.529851375027807e-05
telia company,8.526000087422298e-05
